danceability_x,energy_x,key,loudness_x,mode,speechiness_x,acousticness_x,instrumentalness_x,liveness_x,valence_x,tempo_x,duration_ms,time_signature_x,chorus_hit_x,sections_x,target_x,track_seconds_x,m_index,danceability_y,energy_y,loudness_y,speechiness_y,acousticness_y,instrumentalness_y,liveness_y,valence_y,tempo_y,time_signature_y,chorus_hit_y,sections_y,track_seconds_y,row_num,target_y,y_pred,y_pred_prob
0.612,0.683,A# / Bb,-8.53,major,0.0272,0.784,0.0,0.305,0.931,106.801,142907,4,50.21895,8,1,142.907,457,0.612,0.683,-8.53,0.0272,0.784,0.0,0.305,0.931,106.801,4,50.21895,8,142.907,6616,1,1.0,0.8324588672958783
0.623,0.455,C,-14.044,major,0.0348,0.383,4.3e-05,0.112,0.417,98.673,262667,4,36.02736,14,0,262.667,460,0.623,0.455,-14.044,0.0348,0.383,4.3e-05,0.112,0.417,98.673,4,36.02736,14,262.667,1748,0,0.0,0.6396953843537944
0.48,0.535,B,-11.402,major,0.846,0.742,0.0,0.138,0.697,201.106,220173,4,72.19722,7,1,220.173,462,0.48,0.535,-11.402,0.846,0.742,0.0,0.138,0.697,201.106,4,72.19722,7,220.173,4208,1,1.0,0.7919600584092437
0.474,0.32,E,-9.398,minor,0.047,0.935,0.00102,0.105,0.451,181.408,125708,4,35.86631,5,0,125.708,464,0.474,0.32,-9.398,0.047,0.935,0.00102,0.105,0.451,181.408,4,35.86631,5,125.708,7891,0,0.0,0.3815590512127903
0.833,0.625,A# / Bb,-6.866,minor,0.0438,0.407,0.000109,0.0929,0.953,107.659,125640,4,32.87923,7,1,125.64,467,0.833,0.625,-6.866,0.0438,0.407,0.000109,0.0929,0.953,107.659,4,32.87923,7,125.64,5288,1,1.0,0.8007792717312436
0.656,0.563,F,-6.844,major,0.0652,0.625,0.0,0.0521,0.966,204.346,118413,4,19.88117,8,1,118.413,476,0.656,0.563,-6.844,0.0652,0.625,0.0,0.0521,0.966,204.346,4,19.88117,8,118.413,3770,1,1.0,0.7559365579320009
0.234,0.693,C,-8.277,major,0.0408,2.82e-05,0.899,0.442,0.541,106.933,181320,4,78.17383,7,1,181.32,479,0.234,0.693,-8.277,0.0408,2.82e-05,0.899,0.442,0.541,106.933,4,78.17383,7,181.32,6068,1,0.0,0.5980774408644711
0.285,0.67,D,-5.107,major,0.0482,0.23,0.806,0.117,0.187,136.871,284773,4,42.16569,12,0,284.773,500,0.285,0.67,-5.107,0.0482,0.23,0.806,0.117,0.187,136.871,4,42.16569,12,284.773,3971,0,0.0,0.3204410292522768
0.62,0.17,G# / Ab,-18.221,major,0.0903,0.689,0.664,0.113,0.315,134.417,143360,4,39.70737,8,0,143.36,518,0.62,0.17,-18.221,0.0903,0.689,0.664,0.113,0.315,134.417,4,39.70737,8,143.36,6209,0,1.0,0.706357893451208
0.54,0.395,F# / Gb,-23.413,major,0.0437,0.948,0.913,0.139,0.563,110.778,193053,4,55.49297,7,0,193.053,521,0.54,0.395,-23.413,0.0437,0.948,0.913,0.139,0.563,110.778,4,55.49297,7,193.053,1364,0,0.0,0.5280328690689952
0.26,0.659,D,-8.98,major,0.0625,0.116,2.95e-05,0.499,0.538,184.38,149107,4,63.51709,5,1,149.107,526,0.26,0.659,-8.98,0.0625,0.116,2.95e-05,0.499,0.538,184.38,4,63.51709,5,149.107,1952,1,1.0,0.7442601031285202
0.584,0.229,A# / Bb,-18.21,major,0.0344,0.88,0.0428,0.111,0.736,110.44,203747,4,47.28345,10,1,203.747,529,0.584,0.229,-18.21,0.0344,0.88,0.0428,0.111,0.736,110.44,4,47.28345,10,203.747,2197,1,0.0,0.10459520863463151
0.371,0.495,D,-11.392,major,0.0362,0.887,0.926,0.178,0.316,134.157,186173,4,34.27121,11,0,186.173,531,0.371,0.495,-11.392,0.0362,0.887,0.926,0.178,0.316,134.157,4,34.27121,11,186.173,4825,0,1.0,0.8133639497552567
0.504,0.578,E,-9.302,major,0.031,0.408,0.0,0.321,0.654,132.411,174840,4,27.82932,9,1,174.84,539,0.504,0.578,-9.302,0.031,0.408,0.0,0.321,0.654,132.411,4,27.82932,9,174.84,6996,1,0.0,0.1892451232923104
0.396,0.365,D,-7.985,major,0.0271,0.443,0.0,0.487,0.442,91.099,149722,3,54.42046,5,1,149.722,541,0.396,0.365,-7.985,0.0271,0.443,0.0,0.487,0.442,91.099,3,54.42046,5,149.722,8095,1,0.0,0.2614977533001868
0.498,0.00733,A# / Bb,-35.44,major,0.0404,0.991,0.885,0.156,0.167,120.64,82293,3,56.5425,5,0,82.293,544,0.498,0.00733,-35.44,0.0404,0.991,0.885,0.156,0.167,120.64,3,56.5425,5,82.293,4310,0,1.0,0.6868271456820955
0.15,0.0309,F,-28.506,minor,0.0441,0.966,0.945,0.114,0.0422,79.831,192573,3,73.61833,9,0,192.573,546,0.15,0.0309,-28.506,0.0441,0.966,0.945,0.114,0.0422,79.831,3,73.61833,9,192.573,2316,0,0.0,0.008744893663432469
0.376,0.504,C,-9.454,major,0.0372,0.368,1.72e-06,0.162,0.625,140.794,139533,4,41.90095,6,1,139.533,549,0.376,0.504,-9.454,0.0372,0.368,1.72e-06,0.162,0.625,140.794,4,41.90095,6,139.533,7361,1,0.0,0.32858901707236987
0.711,0.167,C,-17.839,major,0.079,0.789,8.54e-05,0.0983,0.599,102.507,187947,4,17.77381,9,1,187.947,568,0.711,0.167,-17.839,0.079,0.789,8.54e-05,0.0983,0.599,102.507,4,17.77381,9,187.947,2889,1,0.0,0.35593202153523645
0.155,0.187,F# / Gb,-13.774,major,0.046,0.984,0.00332,0.0888,0.0663,59.906,276040,4,21.59284,13,0,276.04,574,0.155,0.187,-13.774,0.046,0.984,0.00332,0.0888,0.0663,59.906,4,21.59284,13,276.04,6786,0,0.0,0.5020628909276772
0.432,0.431,D,-12.037,major,0.0284,0.653,0.0,0.293,0.673,100.904,175600,4,30.89697,10,1,175.6,581,0.432,0.431,-12.037,0.0284,0.653,0.0,0.293,0.673,100.904,4,30.89697,10,175.6,1438,1,0.0,0.04555790527714693
0.482,0.484,A# / Bb,-8.987,major,0.0468,0.412,0.0,0.0672,0.56,170.548,186240,4,34.36564,11,1,186.24,585,0.482,0.484,-8.987,0.0468,0.412,0.0,0.0672,0.56,170.548,4,34.36564,11,186.24,5907,1,0.0,0.04181944364816065
0.587,0.132,F,-12.665,minor,0.0373,0.991,0.0136,0.109,0.525,114.047,189000,4,31.88212,12,0,189.0,593,0.587,0.132,-12.665,0.0373,0.991,0.0136,0.109,0.525,114.047,4,31.88212,12,189.0,6969,0,0.0,0.13658147438720394
0.613,0.78,E,-5.411,major,0.0309,0.291,8.88e-06,0.0546,0.912,133.587,109040,4,19.44249,8,0,109.04,595,0.613,0.78,-5.411,0.0309,0.291,8.88e-06,0.0546,0.912,133.587,4,19.44249,8,109.04,4914,0,0.0,0.08883360866977538
0.417,0.469,G,-10.513,major,0.0342,0.74,1.59e-05,0.181,0.513,79.141,140800,4,26.17464,9,1,140.8,604,0.417,0.469,-10.513,0.0342,0.74,1.59e-05,0.181,0.513,79.141,4,26.17464,9,140.8,535,1,0.0,0.5945560618414546
0.574,0.868,G# / Ab,-6.697,major,0.183,0.154,0.0,0.747,0.638,131.177,199360,4,63.40352,9,0,199.36,621,0.574,0.868,-6.697,0.183,0.154,0.0,0.747,0.638,131.177,4,63.40352,9,199.36,5956,0,0.0,0.6571631503605067
0.388,0.368,C# / Db,-8.375,major,0.0269,0.808,0.0083,0.0449,0.466,95.735,179467,3,26.82369,7,1,179.467,649,0.388,0.368,-8.375,0.0269,0.808,0.0083,0.0449,0.466,95.735,3,26.82369,7,179.467,6588,1,0.0,0.33450335103582773
0.251,0.293,A# / Bb,-14.754,minor,0.0286,0.811,0.966,0.0853,0.313,99.415,134960,4,23.69638,8,0,134.96,659,0.251,0.293,-14.754,0.0286,0.811,0.966,0.0853,0.313,99.415,4,23.69638,8,134.96,873,0,1.0,0.7002716984611332
0.242,0.144,F,-20.39,major,0.0385,0.982,2.7e-05,0.115,0.19,88.813,136757,1,38.76969,7,0,136.757,663,0.242,0.144,-20.39,0.0385,0.982,2.7e-05,0.115,0.19,88.813,1,38.76969,7,136.757,4904,0,1.0,0.7416991248216236
0.529,0.484,D,-13.635,major,0.0411,0.392,0.00646,0.349,0.72,122.156,170400,4,30.57694,9,1,170.4,664,0.529,0.484,-13.635,0.0411,0.392,0.00646,0.349,0.72,122.156,4,30.57694,9,170.4,775,1,0.0,0.26117587902074707
0.138,0.712,C,-5.271,major,0.069,0.746,0.773,0.0714,0.133,99.877,203067,4,31.95776,9,0,203.067,666,0.138,0.712,-5.271,0.069,0.746,0.773,0.0714,0.133,99.877,4,31.95776,9,203.067,3196,0,1.0,0.7498088107770667
0.479,0.849,D,-5.249,major,0.0393,0.000111,0.281,0.159,0.67,107.092,287173,4,85.93246,9,0,287.173,668,0.479,0.849,-5.249,0.0393,0.000111,0.281,0.159,0.67,107.092,4,85.93246,9,287.173,2324,0,0.0,0.12042580721516569
0.68,0.648,A,-9.482,major,0.0749,0.193,0.000124,0.0419,0.827,97.7,179200,4,33.01747,8,1,179.2,670,0.68,0.648,-9.482,0.0749,0.193,0.000124,0.0419,0.827,97.7,4,33.01747,8,179.2,731,1,0.0,0.11748903046052729
0.331,0.852,B,-7.008,minor,0.0572,0.257,0.0,0.249,0.779,145.986,143480,4,50.61263,6,1,143.48,681,0.331,0.852,-7.008,0.0572,0.257,0.0,0.249,0.779,145.986,4,50.61263,6,143.48,5194,1,0.0,0.31516322563394245
0.679,0.281,D,-17.908,major,0.0399,0.507,0.152,0.332,0.658,144.565,259640,4,43.03297,9,0,259.64,687,0.679,0.281,-17.908,0.0399,0.507,0.152,0.332,0.658,144.565,4,43.03297,9,259.64,7610,0,0.0,0.06560689419931856
0.524,0.553,C,-10.767,major,0.0292,0.831,0.0,0.174,0.517,104.578,196493,4,19.42081,10,1,196.493,693,0.524,0.553,-10.767,0.0292,0.831,0.0,0.174,0.517,104.578,4,19.42081,10,196.493,5908,1,0.0,0.167335838885125
0.198,0.0972,B,-21.315,minor,0.0479,0.985,0.47,0.119,0.0398,147.372,195360,3,49.02366,8,0,195.36,694,0.198,0.0972,-21.315,0.0479,0.985,0.47,0.119,0.0398,147.372,3,49.02366,8,195.36,1931,0,1.0,0.6712870401532234
0.676,0.211,D# / Eb,-17.369,major,0.0361,0.977,0.834,0.116,0.47,142.782,169107,4,25.24664,10,0,169.107,698,0.676,0.211,-17.369,0.0361,0.977,0.834,0.116,0.47,142.782,4,25.24664,10,169.107,6592,0,1.0,0.8096303648142862
0.223,0.187,D,-13.047,major,0.0482,0.881,0.654,0.107,0.227,81.846,564307,4,32.16652,24,0,564.307,701,0.223,0.187,-13.047,0.0482,0.881,0.654,0.107,0.227,81.846,4,32.16652,24,564.307,3360,0,0.0,0.21883219419487432
0.63,0.448,F,-15.015,major,0.0271,0.445,1.43e-05,0.271,0.753,104.024,133333,4,75.63479,4,1,133.333,703,0.63,0.448,-15.015,0.0271,0.445,1.43e-05,0.271,0.753,104.024,4,75.63479,4,133.333,7341,1,0.0,0.5819302664231886
0.647,0.769,B,-9.551,major,0.0349,0.623,0.0,0.15,0.781,125.474,131239,4,48.52896,6,1,131.239,704,0.647,0.769,-9.551,0.0349,0.623,0.0,0.15,0.781,125.474,4,48.52896,6,131.239,4766,1,0.0,0.4729564255399416
0.29,0.339,C,-17.977,major,0.0344,0.783,0.00563,0.228,0.583,82.055,175200,4,70.33827,8,0,175.2,705,0.29,0.339,-17.977,0.0344,0.783,0.00563,0.228,0.583,82.055,4,70.33827,8,175.2,5251,0,1.0,0.708479680407776
0.508,0.428,D,-12.716,major,0.0361,0.046,0.000719,0.752,0.677,138.029,170693,4,25.50006,10,1,170.693,722,0.508,0.428,-12.716,0.0361,0.046,0.000719,0.752,0.677,138.029,4,25.50006,10,170.693,1495,1,0.0,0.5480173314853386
0.419,0.287,E,-11.32,major,0.0618,0.948,0.0106,0.101,0.565,90.834,171693,4,23.93187,7,0,171.693,726,0.419,0.287,-11.32,0.0618,0.948,0.0106,0.101,0.565,90.834,4,23.93187,7,171.693,1142,0,1.0,0.677432080161122
0.551,0.477,B,-11.067,major,0.0297,0.513,3.7e-05,0.185,0.618,104.612,161467,4,23.89738,9,1,161.467,740,0.551,0.477,-11.067,0.0297,0.513,3.7e-05,0.185,0.618,104.612,4,23.89738,9,161.467,2366,1,0.0,0.4700164033292875
0.162,0.066,C,-26.558,minor,0.0277,0.986,0.904,0.289,0.0383,72.851,131493,3,45.13542,5,0,131.493,741,0.162,0.066,-26.558,0.0277,0.986,0.904,0.289,0.0383,72.851,3,45.13542,5,131.493,5409,0,0.0,0.4443285141325657
0.538,0.566,D,-9.002,major,0.0309,0.198,0.0,0.099,0.509,129.176,174560,4,30.84127,9,1,174.56,742,0.538,0.566,-9.002,0.0309,0.198,0.0,0.099,0.509,129.176,4,30.84127,9,174.56,508,1,1.0,0.7746130675915576
0.332,0.498,D,-7.33,major,0.0356,0.662,0.0,0.162,0.466,110.624,174973,3,32.67467,8,0,174.973,745,0.332,0.498,-7.33,0.0356,0.662,0.0,0.162,0.466,110.624,3,32.67467,8,174.973,3673,0,0.0,0.37199499973539857
0.62,0.66,F,-3.642,major,0.0342,0.283,0.0,0.414,0.442,65.578,146613,4,30.03767,8,1,146.613,749,0.62,0.66,-3.642,0.0342,0.283,0.0,0.414,0.442,65.578,4,30.03767,8,146.613,6207,1,1.0,0.693771070067104
0.41,0.446,C# / Db,-17.75,major,0.0335,0.604,0.94,0.0868,0.856,168.64,309067,4,39.14272,17,0,309.067,750,0.41,0.446,-17.75,0.0335,0.604,0.94,0.0868,0.856,168.64,4,39.14272,17,309.067,1849,0,0.0,0.5406202546758438
0.317,0.149,C# / Db,-16.821,major,0.0377,0.984,0.002,0.197,0.184,130.241,247040,3,44.84734,10,0,247.04,752,0.317,0.149,-16.821,0.0377,0.984,0.002,0.197,0.184,130.241,3,44.84734,10,247.04,1295,0,0.0,0.5622328663000458
0.243,0.208,C,-17.188,minor,0.0377,0.715,0.768,0.149,0.0758,98.755,459693,4,27.34981,21,0,459.693,756,0.243,0.208,-17.188,0.0377,0.715,0.768,0.149,0.0758,98.755,4,27.34981,21,459.693,514,0,0.0,0.4041901124590998
0.601,0.913,C# / Db,-4.681,minor,0.134,0.00659,0.0125,0.0713,0.91,115.348,141427,4,30.0778,8,1,141.427,759,0.601,0.913,-4.681,0.134,0.00659,0.0125,0.0713,0.91,115.348,4,30.0778,8,141.427,6506,1,1.0,0.7219506009149431
0.16,0.0258,D,-27.456,major,0.0416,0.966,0.452,0.115,0.0757,87.63,380693,4,23.88774,20,0,380.693,774,0.16,0.0258,-27.456,0.0416,0.966,0.452,0.115,0.0757,87.63,4,23.88774,20,380.693,6839,0,0.0,0.5834906464571445
0.226,0.0565,A,-23.336,minor,0.0456,0.959,0.857,0.1,0.0391,124.979,542453,3,38.47505,28,0,542.453,777,0.226,0.0565,-23.336,0.0456,0.959,0.857,0.1,0.0391,124.979,3,38.47505,28,542.453,4186,0,1.0,0.8253020322130725
0.6,0.61,E,-11.434,major,0.0271,0.0257,0.000278,0.117,0.789,108.312,151920,4,33.37726,8,1,151.92,780,0.6,0.61,-11.434,0.0271,0.0257,0.000278,0.117,0.789,108.312,4,33.37726,8,151.92,4670,1,1.0,0.7930747627295713
0.302,0.156,G,-15.285,major,0.0302,0.857,0.907,0.148,0.19,139.54,189693,4,41.78053,10,0,189.693,792,0.302,0.156,-15.285,0.0302,0.857,0.907,0.148,0.19,139.54,4,41.78053,10,189.693,4497,0,1.0,0.7620831335185473
0.244,0.356,C,-13.262,major,0.035,0.922,0.0339,0.0767,0.294,83.026,153133,4,22.37704,8,1,153.133,796,0.244,0.356,-13.262,0.035,0.922,0.0339,0.0767,0.294,83.026,4,22.37704,8,153.133,5645,1,0.0,0.08927075009292103
0.237,0.188,C# / Db,-19.85,major,0.0467,0.993,0.201,0.118,0.0342,134.443,93927,5,23.88634,6,0,93.927,801,0.237,0.188,-19.85,0.0467,0.993,0.201,0.118,0.0342,134.443,5,23.88634,6,93.927,2167,0,1.0,0.6610226831229503
0.422,0.221,E,-14.568,minor,0.0283,0.825,1.93e-05,0.119,0.259,96.753,152307,3,81.712,6,0,152.307,810,0.422,0.221,-14.568,0.0283,0.825,1.93e-05,0.119,0.259,96.753,3,81.712,6,152.307,3096,0,0.0,0.24343017143662748
0.59,0.659,F,-9.669,major,0.0697,0.104,6.56e-06,0.356,0.965,80.201,141067,4,85.75775,4,1,141.067,814,0.59,0.659,-9.669,0.0697,0.104,6.56e-06,0.356,0.965,80.201,4,85.75775,4,141.067,5178,1,1.0,0.7733292567936018
0.479,0.453,D# / Eb,-12.806,major,0.0472,0.225,0.00038,0.143,0.756,81.18,188133,4,31.42769,8,1,188.133,815,0.479,0.453,-12.806,0.0472,0.225,0.00038,0.143,0.756,81.18,4,31.42769,8,188.133,4319,1,0.0,0.558342289919101
0.48,0.701,A,-6.417,major,0.0359,0.51,0.0,0.183,0.672,138.216,170520,4,34.43657,8,1,170.52,817,0.48,0.701,-6.417,0.0359,0.51,0.0,0.183,0.672,138.216,4,34.43657,8,170.52,1708,1,0.0,0.049208788602859335
0.519,0.445,D,-15.858,major,0.0414,0.847,0.942,0.0862,0.356,118.629,100973,4,58.03358,4,0,100.973,839,0.519,0.445,-15.858,0.0414,0.847,0.942,0.0862,0.356,118.629,4,58.03358,4,100.973,6834,0,0.0,0.007358798503848515
0.597,0.516,F,-10.61,major,0.373,0.574,0.0158,0.158,0.913,93.599,57373,4,0.0,2,0,57.373,846,0.597,0.516,-10.61,0.373,0.574,0.0158,0.158,0.913,93.599,4,0.0,2,57.373,4126,0,0.0,0.16318865583786407
0.432,0.403,D,-14.835,minor,0.038,0.96,0.74,0.176,0.711,104.435,201133,4,35.91588,12,0,201.133,847,0.432,0.403,-14.835,0.038,0.96,0.74,0.176,0.711,104.435,4,35.91588,12,201.133,3693,0,0.0,0.2779618417737138
0.443,0.359,B,-13.26,minor,0.0489,0.826,0.0,0.137,0.487,75.733,197732,4,58.73812,10,0,197.732,856,0.443,0.359,-13.26,0.0489,0.826,0.0,0.137,0.487,75.733,4,58.73812,10,197.732,6942,0,1.0,0.8317417494679897
0.636,0.893,D# / Eb,-6.311,major,0.047,0.674,0.00143,0.176,0.887,129.664,148627,4,30.92945,8,1,148.627,873,0.636,0.893,-6.311,0.047,0.674,0.00143,0.176,0.887,129.664,4,30.92945,8,148.627,1027,1,0.0,0.6352720568075341
0.647,0.529,G# / Ab,-10.92,major,0.0292,0.714,0.649,0.0806,0.903,102.213,162533,4,47.85716,8,1,162.533,877,0.647,0.529,-10.92,0.0292,0.714,0.649,0.0806,0.903,102.213,4,47.85716,8,162.533,4207,1,1.0,0.8506955798546534
0.116,0.0304,G# / Ab,-26.245,major,0.0447,0.854,0.562,0.622,0.0322,80.186,266173,4,50.7939,11,0,266.173,889,0.116,0.0304,-26.245,0.0447,0.854,0.562,0.622,0.0322,80.186,4,50.7939,11,266.173,6579,0,1.0,0.7672878758832061
0.512,0.359,G,-14.162,major,0.0241,0.742,0.00382,0.399,0.598,89.121,208707,3,34.46619,11,1,208.707,893,0.512,0.359,-14.162,0.0241,0.742,0.00382,0.399,0.598,89.121,3,34.46619,11,208.707,2444,1,1.0,0.7797640508890669
0.798,0.647,E,-10.997,major,0.0459,0.0366,0.051,0.168,0.854,111.872,161560,4,26.38519,9,1,161.56,896,0.798,0.647,-10.997,0.0459,0.0366,0.051,0.168,0.854,111.872,4,26.38519,9,161.56,1437,1,0.0,0.041822071436513945
0.298,0.33,D,-11.246,major,0.0344,0.477,0.000132,0.0763,0.271,126.007,171867,4,37.13745,8,1,171.867,897,0.298,0.33,-11.246,0.0344,0.477,0.000132,0.0763,0.271,126.007,4,37.13745,8,171.867,1479,1,1.0,0.7738128126437778
0.623,0.857,D,-3.436,major,0.0367,0.148,4.18e-06,0.0976,0.968,138.837,173467,4,24.09741,9,1,173.467,907,0.623,0.857,-3.436,0.0367,0.148,4.18e-06,0.0976,0.968,138.837,4,24.09741,9,173.467,3749,1,0.0,0.29021492188913683
0.524,0.741,G# / Ab,-7.224,major,0.0562,0.369,2.84e-06,0.302,0.96,100.969,128642,4,25.27479,7,1,128.642,919,0.524,0.741,-7.224,0.0562,0.369,2.84e-06,0.302,0.96,100.969,4,25.27479,7,128.642,1018,1,0.0,0.5967671159386482
0.409,0.555,C# / Db,-9.394,major,0.0285,0.704,2.24e-06,0.0953,0.71,104.598,159240,3,37.37068,6,1,159.24,936,0.409,0.555,-9.394,0.0285,0.704,2.24e-06,0.0953,0.71,104.598,3,37.37068,6,159.24,7329,1,1.0,0.6835678028590393
0.182,0.379,C,-9.356,major,0.0321,0.812,0.0,0.644,0.363,170.953,180560,3,33.75762,12,0,180.56,937,0.182,0.379,-9.356,0.0321,0.812,0.0,0.644,0.363,170.953,3,33.75762,12,180.56,4683,0,1.0,0.8475194422498247
0.412,0.112,E,-14.568,minor,0.047,0.915,5.79e-05,0.114,0.198,118.653,151173,4,37.1404,7,1,151.173,946,0.412,0.112,-14.568,0.047,0.915,5.79e-05,0.114,0.198,118.653,4,37.1404,7,151.173,604,1,1.0,0.6933102308881449
0.512,0.331,C,-11.183,major,0.0771,0.678,0.0,0.295,0.723,163.966,198600,4,36.58529,12,0,198.6,948,0.512,0.331,-11.183,0.0771,0.678,0.0,0.295,0.723,163.966,4,36.58529,12,198.6,7031,0,0.0,0.40778327161102107
0.703,0.072,C# / Db,-22.476,major,0.826,0.838,6.25e-05,0.134,0.527,74.474,316627,4,59.71609,16,0,316.627,957,0.703,0.072,-22.476,0.826,0.838,6.25e-05,0.134,0.527,74.474,4,59.71609,16,316.627,132,0,0.0,0.2259604765883439
0.622,0.791,F,-7.814,minor,0.0603,0.17,5.33e-05,0.264,0.771,114.4,152693,4,67.52999,6,0,152.693,960,0.622,0.791,-7.814,0.0603,0.17,5.33e-05,0.264,0.771,114.4,4,67.52999,6,152.693,6471,0,0.0,0.012063675858131706
0.764,0.509,A,-7.566,major,0.0369,0.401,0.0,0.157,0.868,118.139,136040,4,22.12419,10,1,136.04,964,0.764,0.509,-7.566,0.0369,0.401,0.0,0.157,0.868,118.139,4,22.12419,10,136.04,7549,1,0.0,0.6497079216803866
0.366,0.685,A# / Bb,-7.928,minor,0.0478,0.803,3.42e-05,0.233,0.515,93.018,842040,3,34.58372,35,0,842.04,969,0.366,0.685,-7.928,0.0478,0.803,3.42e-05,0.233,0.515,93.018,3,34.58372,35,842.04,5896,0,0.0,0.15835102624764832
0.747,0.341,C# / Db,-7.673,minor,0.0426,0.657,0.000191,0.32,0.515,106.518,188693,4,29.0151,10,0,188.693,984,0.747,0.341,-7.673,0.0426,0.657,0.000191,0.32,0.515,106.518,4,29.0151,10,188.693,3545,0,0.0,0.3590287693996273
0.521,0.646,A# / Bb,-5.105,major,0.0317,0.505,0.0,0.102,0.491,120.638,135093,4,22.8682,7,0,135.093,988,0.521,0.646,-5.105,0.0317,0.505,0.0,0.102,0.491,120.638,4,22.8682,7,135.093,1152,0,0.0,0.4551709309507337
0.387,0.172,C,-18.885,major,0.0562,0.961,3.23e-05,0.292,0.346,97.807,276227,3,25.99117,14,0,276.227,994,0.387,0.172,-18.885,0.0562,0.961,3.23e-05,0.292,0.346,97.807,3,25.99117,14,276.227,4982,0,0.0,0.35814725282788396
0.674,0.473,D,-7.193,major,0.0362,0.0705,4.79e-05,0.0593,0.847,125.046,150867,4,20.23706,9,1,150.867,999,0.674,0.473,-7.193,0.0362,0.0705,4.79e-05,0.0593,0.847,125.046,4,20.23706,9,150.867,5423,1,0.0,0.1434454200809588
0.586,0.698,A,-8.472,minor,0.0453,0.652,0.0,0.617,0.89,123.911,141467,4,22.00156,9,1,141.467,1002,0.586,0.698,-8.472,0.0453,0.652,0.0,0.617,0.89,123.911,4,22.00156,9,141.467,2817,1,0.0,0.050301207210049846
0.598,0.543,C,-10.944,minor,0.0331,0.576,0.0,0.0459,0.934,128.44,121400,4,24.01613,7,0,121.4,1005,0.598,0.543,-10.944,0.0331,0.576,0.0,0.0459,0.934,128.44,4,24.01613,7,121.4,165,0,0.0,0.016121265340997643
0.22,0.247,E,-14.82,minor,0.034,0.89,0.643,0.149,0.119,98.794,91107,4,54.63943,4,0,91.107,1017,0.22,0.247,-14.82,0.034,0.89,0.643,0.149,0.119,98.794,4,54.63943,4,91.107,4259,0,0.0,0.14363128591009486
0.132,0.201,G,-20.392,major,0.0331,0.897,0.986,0.102,0.0442,65.145,127284,4,59.27173,3,0,127.284,1021,0.132,0.201,-20.392,0.0331,0.897,0.986,0.102,0.0442,65.145,4,59.27173,3,127.284,8058,0,0.0,0.5822500953163708
0.463,0.406,C# / Db,-15.143,major,0.0602,0.508,0.182,0.128,0.722,155.862,301747,4,58.32928,12,0,301.747,1022,0.463,0.406,-15.143,0.0602,0.508,0.182,0.128,0.722,155.862,4,58.32928,12,301.747,342,0,1.0,0.852936567379967
0.323,0.695,A,-11.953,minor,0.0647,0.0501,0.219,0.204,0.633,175.488,50720,4,11.80967,3,0,50.72,1026,0.323,0.695,-11.953,0.0647,0.0501,0.219,0.204,0.633,175.488,4,11.80967,3,50.72,2988,0,1.0,0.8057316060346725
0.45,0.584,G# / Ab,-12.098,major,0.0345,0.061,0.0,0.175,0.883,167.73,150160,4,24.22421,9,0,150.16,1039,0.45,0.584,-12.098,0.0345,0.061,0.0,0.175,0.883,167.73,4,24.22421,9,150.16,1342,0,0.0,0.5408875584721385
0.543,0.41,G# / Ab,-13.253,major,0.0268,0.157,0.0,0.0996,0.817,95.363,184893,4,25.11132,11,1,184.893,1041,0.543,0.41,-13.253,0.0268,0.157,0.0,0.0996,0.817,95.363,4,25.11132,11,184.893,7956,1,1.0,0.8172858371000705
0.251,0.496,C,-10.793,minor,0.0416,0.116,0.00569,0.0872,0.564,86.627,442960,4,38.63996,17,0,442.96,1043,0.251,0.496,-10.793,0.0416,0.116,0.00569,0.0872,0.564,86.627,4,38.63996,17,442.96,1294,0,0.0,0.013239582114536508
0.636,0.445,D,-8.202,major,0.029,0.766,5.28e-06,0.0727,0.683,105.947,154944,4,18.97258,6,1,154.944,1045,0.636,0.445,-8.202,0.029,0.766,5.28e-06,0.0727,0.683,105.947,4,18.97258,6,154.944,7465,1,1.0,0.761602216916731
0.567,0.585,A,-5.665,minor,0.0326,0.411,0.0,0.129,0.72,131.72,177040,4,17.30834,8,1,177.04,1046,0.567,0.585,-5.665,0.0326,0.411,0.0,0.129,0.72,131.72,4,17.30834,8,177.04,5009,1,0.0,0.07227691234160313
0.5,0.822,A,-10.372,minor,0.047,0.807,0.964,0.133,0.307,103.246,74440,3,29.17104,4,0,74.44,1056,0.5,0.822,-10.372,0.047,0.807,0.964,0.133,0.307,103.246,3,29.17104,4,74.44,1369,0,1.0,0.6978749730244246
0.397,0.327,A,-14.494,minor,0.0316,0.918,0.916,0.142,0.176,118.278,314720,4,47.33634,17,0,314.72,1073,0.397,0.327,-14.494,0.0316,0.918,0.916,0.142,0.176,118.278,4,47.33634,17,314.72,6026,0,0.0,0.41274959741223455
0.438,0.591,A,-8.907,major,0.0421,0.606,0.0,0.0787,0.657,128.541,213760,4,59.6464,10,1,213.76,1080,0.438,0.591,-8.907,0.0421,0.606,0.0,0.0787,0.657,128.541,4,59.6464,10,213.76,7621,1,0.0,0.036458684876744016
0.628,0.594,D,-4.779,major,0.04,0.743,0.18,0.16,0.759,130.705,180833,4,28.92818,10,0,180.833,1086,0.628,0.594,-4.779,0.04,0.743,0.18,0.16,0.759,130.705,4,28.92818,10,180.833,3175,0,0.0,0.07991531417875422
