title,artist,spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Just Wanna Rock,Lil Uzi Vert,4FyesJzVpA39hbYvcseO2d,0.486,0.545,11,-7.924,1,0.0336,0.0652,0.00474,0.0642,0.0385,150.187,audio_features,4FyesJzVpA39hbYvcseO2d,spotify:track:4FyesJzVpA39hbYvcseO2d,https://api.spotify.com/v1/tracks/4FyesJzVpA39hbYvcseO2d,https://api.spotify.com/v1/audio-analysis/4FyesJzVpA39hbYvcseO2d,123891,4
OMG,NewJeans,65FftemJ1DbbZ45DUfHJXE,0.804,0.771,9,-4.067,0,0.0433,0.357,3.07e-06,0.108,0.739,126.956,audio_features,65FftemJ1DbbZ45DUfHJXE,spotify:track:65FftemJ1DbbZ45DUfHJXE,https://api.spotify.com/v1/tracks/65FftemJ1DbbZ45DUfHJXE,https://api.spotify.com/v1/audio-analysis/65FftemJ1DbbZ45DUfHJXE,212253,4
Special,SZA,6RQ5IwG7uADz9LDWliJGjU,0.604,0.199,0,-11.831,1,0.05,0.777,0.0,0.109,0.191,76.134,audio_features,6RQ5IwG7uADz9LDWliJGjU,spotify:track:6RQ5IwG7uADz9LDWliJGjU,https://api.spotify.com/v1/tracks/6RQ5IwG7uADz9LDWliJGjU,https://api.spotify.com/v1/audio-analysis/6RQ5IwG7uADz9LDWliJGjU,158840,4
Ivy,Taylor Swift,19CSr8rwW05VJL2F91KFNK,0.515,0.545,2,-9.277,1,0.0353,0.855,1.97e-05,0.0921,0.535,88.856,audio_features,19CSr8rwW05VJL2F91KFNK,spotify:track:19CSr8rwW05VJL2F91KFNK,https://api.spotify.com/v1/tracks/19CSr8rwW05VJL2F91KFNK,https://api.spotify.com/v1/audio-analysis/19CSr8rwW05VJL2F91KFNK,260440,4
Wild Side,Normani feat. Cardi B,2vXgyN14LX2zl7JEASw242,0.74,0.576,6,-6.744,0,0.146,0.0249,0.0,0.104,0.315,110.095,audio_features,2vXgyN14LX2zl7JEASw242,spotify:track:2vXgyN14LX2zl7JEASw242,https://api.spotify.com/v1/tracks/2vXgyN14LX2zl7JEASw242,https://api.spotify.com/v1/audio-analysis/2vXgyN14LX2zl7JEASw242,209476,4
The Remorse,Drake,1cCXT1cErAY6tmIqHbodrt,0.473,0.53,0,-8.506,1,0.249,0.812,6.92e-06,0.227,0.637,74.732,audio_features,1cCXT1cErAY6tmIqHbodrt,spotify:track:1cCXT1cErAY6tmIqHbodrt,https://api.spotify.com/v1/tracks/1cCXT1cErAY6tmIqHbodrt,https://api.spotify.com/v1/audio-analysis/1cCXT1cErAY6tmIqHbodrt,351220,3
Like I Love Country Music,Kane Brown,3j1xkzTW8owIphkWV51V9s,0.542,0.82,8,-6.073,1,0.0432,0.000682,0.000136,0.0561,0.702,124.85,audio_features,3j1xkzTW8owIphkWV51V9s,spotify:track:3j1xkzTW8owIphkWV51V9s,https://api.spotify.com/v1/tracks/3j1xkzTW8owIphkWV51V9s,https://api.spotify.com/v1/audio-analysis/3j1xkzTW8owIphkWV51V9s,234341,4
Put Your Records On,Ritt Momney,6AGOKlMZWLCaEJGnaROtF9,0.399,0.491,6,-10.778,0,0.0538,0.0563,0.00089,0.11,0.151,91.066,audio_features,6AGOKlMZWLCaEJGnaROtF9,spotify:track:6AGOKlMZWLCaEJGnaROtF9,https://api.spotify.com/v1/tracks/6AGOKlMZWLCaEJGnaROtF9,https://api.spotify.com/v1/audio-analysis/6AGOKlMZWLCaEJGnaROtF9,210463,4
The Business,Tiesto,6f3Slt0GbA2bPZlz0aIFXN,0.798,0.62,8,-7.079,0,0.232,0.414,0.0192,0.112,0.235,120.031,audio_features,6f3Slt0GbA2bPZlz0aIFXN,spotify:track:6f3Slt0GbA2bPZlz0aIFXN,https://api.spotify.com/v1/tracks/6f3Slt0GbA2bPZlz0aIFXN,https://api.spotify.com/v1/audio-analysis/6f3Slt0GbA2bPZlz0aIFXN,164000,4
Sunrise,Morgan Wallen,0JtgoDDf0ggWaoXCGhcOoT,0.613,0.765,2,-5.058,0,0.0318,0.259,4.28e-06,0.0832,0.343,139.993,audio_features,0JtgoDDf0ggWaoXCGhcOoT,spotify:track:0JtgoDDf0ggWaoXCGhcOoT,https://api.spotify.com/v1/tracks/0JtgoDDf0ggWaoXCGhcOoT,https://api.spotify.com/v1/audio-analysis/0JtgoDDf0ggWaoXCGhcOoT,182522,4
Unstable,Justin Bieber feat. The Kid LAROI,137mSruegm1u6x9NvwiagR,0.495,0.333,4,-10.109,0,0.0288,0.737,0.0,0.112,0.37,99.757,audio_features,137mSruegm1u6x9NvwiagR,spotify:track:137mSruegm1u6x9NvwiagR,https://api.spotify.com/v1/tracks/137mSruegm1u6x9NvwiagR,https://api.spotify.com/v1/audio-analysis/137mSruegm1u6x9NvwiagR,158324,4
Leaders,Lil Uzi Vert feat. NAV,4D7NrSeqkTarBrJ80b2sBc,0.95,0.654,0,-5.895,0,0.307,0.0744,0.0,0.138,0.886,132.936,audio_features,4D7NrSeqkTarBrJ80b2sBc,spotify:track:4D7NrSeqkTarBrJ80b2sBc,https://api.spotify.com/v1/tracks/4D7NrSeqkTarBrJ80b2sBc,https://api.spotify.com/v1/audio-analysis/4D7NrSeqkTarBrJ80b2sBc,194844,4
Volando,"Mora, Bad Bunny ",0G2zPzWqVjR68iNPmx2TBe,0.659,0.688,6,-4.649,1,0.0673,0.207,0.0,0.113,0.632,153.979,audio_features,0G2zPzWqVjR68iNPmx2TBe,spotify:track:0G2zPzWqVjR68iNPmx2TBe,https://api.spotify.com/v1/tracks/0G2zPzWqVjR68iNPmx2TBe,https://api.spotify.com/v1/audio-analysis/0G2zPzWqVjR68iNPmx2TBe,273474,4
Bejeweled,Taylor Swift,3qoftcUZaUOncvIYjFSPdE,0.696,0.559,7,-9.19,1,0.0693,0.0618,5.58e-05,0.0887,0.433,163.999,audio_features,3qoftcUZaUOncvIYjFSPdE,spotify:track:3qoftcUZaUOncvIYjFSPdE,https://api.spotify.com/v1/tracks/3qoftcUZaUOncvIYjFSPdE,https://api.spotify.com/v1/audio-analysis/3qoftcUZaUOncvIYjFSPdE,194166,4
Around Me,Metro Boomin feat. Don Toliver,221qmpQeBNV87sUjQeUTVH,0.693,0.67,2,-3.537,0,0.0345,0.0958,0.00857,0.432,0.084,119.907,audio_features,221qmpQeBNV87sUjQeUTVH,spotify:track:221qmpQeBNV87sUjQeUTVH,https://api.spotify.com/v1/tracks/221qmpQeBNV87sUjQeUTVH,https://api.spotify.com/v1/audio-analysis/221qmpQeBNV87sUjQeUTVH,191520,4
Sunday Best,Surfaces,1Cv1YLb4q0RzL6pybtaMLo,0.878,0.525,5,-6.832,1,0.0578,0.183,0.0,0.0714,0.694,112.022,audio_features,1Cv1YLb4q0RzL6pybtaMLo,spotify:track:1Cv1YLb4q0RzL6pybtaMLo,https://api.spotify.com/v1/tracks/1Cv1YLb4q0RzL6pybtaMLo,https://api.spotify.com/v1/audio-analysis/1Cv1YLb4q0RzL6pybtaMLo,158571,4
No Se Va,Grupo Frontera,23Lyy7ZXRvzfgH4JtDkKrX,0.594,0.527,0,-9.335,1,0.0335,0.121,0.0,0.234,0.692,172.712,audio_features,23Lyy7ZXRvzfgH4JtDkKrX,spotify:track:23Lyy7ZXRvzfgH4JtDkKrX,https://api.spotify.com/v1/tracks/23Lyy7ZXRvzfgH4JtDkKrX,https://api.spotify.com/v1/audio-analysis/23Lyy7ZXRvzfgH4JtDkKrX,194019,4
Rich Spirit,Kendrick Lamar,1QPreu0BNOrUfEb8HTd2qG,0.852,0.421,10,-9.153,0,0.208,0.428,2.28e-06,0.106,0.457,95.977,audio_features,1QPreu0BNOrUfEb8HTd2qG,spotify:track:1QPreu0BNOrUfEb8HTd2qG,https://api.spotify.com/v1/tracks/1QPreu0BNOrUfEb8HTd2qG,https://api.spotify.com/v1/audio-analysis/1QPreu0BNOrUfEb8HTd2qG,202285,4
Memory,Kane Brown X blackbear,4XZ8YGsNIF4UqE324Mbgfg,0.618,0.808,4,-8.209,1,0.0625,0.115,2.31e-06,0.129,0.49,100.037,audio_features,4XZ8YGsNIF4UqE324Mbgfg,spotify:track:4XZ8YGsNIF4UqE324Mbgfg,https://api.spotify.com/v1/tracks/4XZ8YGsNIF4UqE324Mbgfg,https://api.spotify.com/v1/audio-analysis/4XZ8YGsNIF4UqE324Mbgfg,177600,4
Jonah,Kanye West,35acXjupfWHgtchiS6yAjC,0.459,0.431,9,-8.375,0,0.256,0.795,0.0,0.274,0.128,177.3,audio_features,35acXjupfWHgtchiS6yAjC,spotify:track:35acXjupfWHgtchiS6yAjC,https://api.spotify.com/v1/tracks/35acXjupfWHgtchiS6yAjC,https://api.spotify.com/v1/audio-analysis/35acXjupfWHgtchiS6yAjC,195170,4
Betty,Taylor Swift,5kI4eCXXzyuIUXjQra0Cxi,0.593,0.377,0,-8.761,1,0.0253,0.6,0.0,0.0976,0.502,95.939,audio_features,5kI4eCXXzyuIUXjQra0Cxi,spotify:track:5kI4eCXXzyuIUXjQra0Cxi,https://api.spotify.com/v1/tracks/5kI4eCXXzyuIUXjQra0Cxi,https://api.spotify.com/v1/audio-analysis/5kI4eCXXzyuIUXjQra0Cxi,294521,4
Stripes Like Burberry,Future ,6lt8iodSkYWEV0ifKCSlfg,0.758,0.574,9,-7.833,0,0.217,0.216,0.0,0.144,0.706,144.081,audio_features,6lt8iodSkYWEV0ifKCSlfg,spotify:track:6lt8iodSkYWEV0ifKCSlfg,https://api.spotify.com/v1/tracks/6lt8iodSkYWEV0ifKCSlfg,https://api.spotify.com/v1/audio-analysis/6lt8iodSkYWEV0ifKCSlfg,274313,4
Life Is Good,Future feat. Drake,5yY9lUy8nbvjM1Uyo1Uqoc,0.676,0.609,2,-5.831,0,0.481,0.0706,0.0,0.152,0.508,142.037,audio_features,5yY9lUy8nbvjM1Uyo1Uqoc,spotify:track:5yY9lUy8nbvjM1Uyo1Uqoc,https://api.spotify.com/v1/tracks/5yY9lUy8nbvjM1Uyo1Uqoc,https://api.spotify.com/v1/audio-analysis/5yY9lUy8nbvjM1Uyo1Uqoc,237735,4
To The Bone,"Quavo, Takeoff ",4wRJHXHDJnKSPr9IVn0BFR,0.899,0.582,11,-7.275,0,0.264,0.0395,0.0,0.1,0.505,149.973,audio_features,4wRJHXHDJnKSPr9IVn0BFR,spotify:track:4wRJHXHDJnKSPr9IVn0BFR,https://api.spotify.com/v1/tracks/4wRJHXHDJnKSPr9IVn0BFR,https://api.spotify.com/v1/audio-analysis/4wRJHXHDJnKSPr9IVn0BFR,283196,4
Hurricane,Kanye West,6Hfu9sc7jvv6coyy2LlzBF,0.587,0.561,0,-6.569,1,0.146,0.0466,0.0,0.109,0.351,80.009,audio_features,6Hfu9sc7jvv6coyy2LlzBF,spotify:track:6Hfu9sc7jvv6coyy2LlzBF,https://api.spotify.com/v1/tracks/6Hfu9sc7jvv6coyy2LlzBF,https://api.spotify.com/v1/audio-analysis/6Hfu9sc7jvv6coyy2LlzBF,243187,4
Blame It On You,Jason Aldean,2CwG4BXIlGmmYLDmDvwMTH,0.484,0.783,2,-5.334,1,0.0308,0.0957,0.000118,0.107,0.594,137.918,audio_features,2CwG4BXIlGmmYLDmDvwMTH,spotify:track:2CwG4BXIlGmmYLDmDvwMTH,https://api.spotify.com/v1/tracks/2CwG4BXIlGmmYLDmDvwMTH,https://api.spotify.com/v1/audio-analysis/2CwG4BXIlGmmYLDmDvwMTH,215360,4
Me Or Sum,"Nardo Wick, Lil Baby ",2HHLfzE7PkljuqyYU4vwmh,0.534,0.573,1,-6.757,1,0.414,0.00926,0.0,0.136,0.373,160.333,audio_features,2HHLfzE7PkljuqyYU4vwmh,spotify:track:2HHLfzE7PkljuqyYU4vwmh,https://api.spotify.com/v1/tracks/2HHLfzE7PkljuqyYU4vwmh,https://api.spotify.com/v1/audio-analysis/2HHLfzE7PkljuqyYU4vwmh,225533,4
Camelot,NLE Choppa,44sYqNBttbXNxya33FJ3Dj,0.787,0.713,7,-5.252,1,0.401,0.0849,0.0,0.717,0.761,175.046,audio_features,44sYqNBttbXNxya33FJ3Dj,spotify:track:44sYqNBttbXNxya33FJ3Dj,https://api.spotify.com/v1/tracks/44sYqNBttbXNxya33FJ3Dj,https://api.spotify.com/v1/audio-analysis/44sYqNBttbXNxya33FJ3Dj,148759,4
High Fashion,Roddy Ricch feat. Mustard,07KXEDMj78x68D884wgVEm,0.831,0.499,11,-8.442,0,0.114,0.269,0.0,0.3,0.511,97.956,audio_features,07KXEDMj78x68D884wgVEm,spotify:track:07KXEDMj78x68D884wgVEm,https://api.spotify.com/v1/tracks/07KXEDMj78x68D884wgVEm,https://api.spotify.com/v1/audio-analysis/07KXEDMj78x68D884wgVEm,220487,4
Traitor,Olivia Rodrigo,5CZ40GBx1sQ9agT82CLQCT,0.38,0.339,3,-7.885,1,0.0338,0.691,0.0,0.12,0.0849,100.607,audio_features,5CZ40GBx1sQ9agT82CLQCT,spotify:track:5CZ40GBx1sQ9agT82CLQCT,https://api.spotify.com/v1/tracks/5CZ40GBx1sQ9agT82CLQCT,https://api.spotify.com/v1/audio-analysis/5CZ40GBx1sQ9agT82CLQCT,229227,4
Burn,Juice WRLD,1X8E4vVoOM3BpSQlEDSjjM,0.354,0.475,1,-9.333,0,0.0425,0.149,0.034,0.21,0.0393,114.975,audio_features,1X8E4vVoOM3BpSQlEDSjjM,spotify:track:1X8E4vVoOM3BpSQlEDSjjM,https://api.spotify.com/v1/tracks/1X8E4vVoOM3BpSQlEDSjjM,https://api.spotify.com/v1/audio-analysis/1X8E4vVoOM3BpSQlEDSjjM,217222,4
Straightenin,Migos,3X2r2CnHOJeV5YekPTgBnK,0.847,0.629,9,-5.81,1,0.102,0.0318,0.0,0.152,0.109,135.976,audio_features,3X2r2CnHOJeV5YekPTgBnK,spotify:track:3X2r2CnHOJeV5YekPTgBnK,https://api.spotify.com/v1/tracks/3X2r2CnHOJeV5YekPTgBnK,https://api.spotify.com/v1/audio-analysis/3X2r2CnHOJeV5YekPTgBnK,255532,4
Filter,BTS,4bZZVcgWWMWPBwzTTp642w,0.779,0.762,10,-5.188,0,0.0631,0.0224,0.0,0.121,0.859,110.043,audio_features,4bZZVcgWWMWPBwzTTp642w,spotify:track:4bZZVcgWWMWPBwzTTp642w,https://api.spotify.com/v1/tracks/4bZZVcgWWMWPBwzTTp642w,https://api.spotify.com/v1/audio-analysis/4bZZVcgWWMWPBwzTTp642w,180221,4
Fading,Rod Wave,0Ixokfhum2t1dXWg54hjPn,0.674,0.656,11,-7.506,1,0.0625,0.324,0.0,0.107,0.38,159.933,audio_features,0Ixokfhum2t1dXWg54hjPn,spotify:track:0Ixokfhum2t1dXWg54hjPn,https://api.spotify.com/v1/tracks/0Ixokfhum2t1dXWg54hjPn,https://api.spotify.com/v1/audio-analysis/0Ixokfhum2t1dXWg54hjPn,163500,4
Complicated,Mac Miller,3WfSNAoj2D8C9noPSGZZFM,0.831,0.36,0,-8.073,1,0.052,0.136,0.00217,0.0703,0.601,75.014,audio_features,3WfSNAoj2D8C9noPSGZZFM,spotify:track:3WfSNAoj2D8C9noPSGZZFM,https://api.spotify.com/v1/tracks/3WfSNAoj2D8C9noPSGZZFM,https://api.spotify.com/v1/audio-analysis/3WfSNAoj2D8C9noPSGZZFM,232212,4
Esta Danada,Ivan Cornejo,6G2xXQRSZlEzYsUEb3uvuR,0.405,0.565,1,-9.266,0,0.0372,0.38,0.0195,0.107,0.166,159.892,audio_features,6G2xXQRSZlEzYsUEb3uvuR,spotify:track:6G2xXQRSZlEzYsUEb3uvuR,https://api.spotify.com/v1/tracks/6G2xXQRSZlEzYsUEb3uvuR,https://api.spotify.com/v1/audio-analysis/6G2xXQRSZlEzYsUEb3uvuR,214149,3
What's Next,Drake,3aQem4jVGdhtg116TmJnHz,0.781,0.594,0,-6.959,0,0.0485,0.0136,0.0,0.162,0.0628,129.895,audio_features,3aQem4jVGdhtg116TmJnHz,spotify:track:3aQem4jVGdhtg116TmJnHz,https://api.spotify.com/v1/tracks/3aQem4jVGdhtg116TmJnHz,https://api.spotify.com/v1/audio-analysis/3aQem4jVGdhtg116TmJnHz,178154,4
No Where,YoungBoy Never Broke Again,2f2WskmLwsLtGkjntD8NG7,0.657,0.496,5,-7.346,1,0.0889,0.213,0.0,0.12,0.352,146.061,audio_features,2f2WskmLwsLtGkjntD8NG7,spotify:track:2f2WskmLwsLtGkjntD8NG7,https://api.spotify.com/v1/tracks/2f2WskmLwsLtGkjntD8NG7,https://api.spotify.com/v1/audio-analysis/2f2WskmLwsLtGkjntD8NG7,157845,4
Damn Strait,Scotty McCreery,4jp9FimhP2bQ93vR0A5r7b,0.523,0.64,4,-6.15,1,0.0295,0.0512,5.52e-05,0.0675,0.48,144.022,audio_features,4jp9FimhP2bQ93vR0A5r7b,spotify:track:4jp9FimhP2bQ93vR0A5r7b,https://api.spotify.com/v1/tracks/4jp9FimhP2bQ93vR0A5r7b,https://api.spotify.com/v1/audio-analysis/4jp9FimhP2bQ93vR0A5r7b,230227,4
Real Baby Pluto,Future ,1rP5gAqMlm8d6UnfseuzSm,0.898,0.567,1,-6.446,1,0.302,0.0165,0.0,0.109,0.602,141.973,audio_features,1rP5gAqMlm8d6UnfseuzSm,spotify:track:1rP5gAqMlm8d6UnfseuzSm,https://api.spotify.com/v1/tracks/1rP5gAqMlm8d6UnfseuzSm,https://api.spotify.com/v1/audio-analysis/1rP5gAqMlm8d6UnfseuzSm,196636,4
Big Paper,DJ Khaled feat. Cardi B,2ES75ADP1RR9TQmYqtDtyB,0.725,0.638,1,-4.906,1,0.204,0.00838,0.0,0.104,0.316,119.795,audio_features,2ES75ADP1RR9TQmYqtDtyB,spotify:track:2ES75ADP1RR9TQmYqtDtyB,https://api.spotify.com/v1/tracks/2ES75ADP1RR9TQmYqtDtyB,https://api.spotify.com/v1/audio-analysis/2ES75ADP1RR9TQmYqtDtyB,159538,5
'Tis The Damn Season,Taylor Swift,7dW84mWkdWE5a6lFWxJCBG,0.575,0.434,5,-8.193,1,0.0312,0.735,6.59e-05,0.105,0.348,145.916,audio_features,7dW84mWkdWE5a6lFWxJCBG,spotify:track:7dW84mWkdWE5a6lFWxJCBG,https://api.spotify.com/v1/tracks/7dW84mWkdWE5a6lFWxJCBG,https://api.spotify.com/v1/audio-analysis/7dW84mWkdWE5a6lFWxJCBG,229840,4
Hawai,Maluma ,1yoMvmasuxZfqHEipJhRbp,0.783,0.727,6,-3.454,0,0.389,0.185,2.46e-05,0.0626,0.558,180.067,audio_features,1yoMvmasuxZfqHEipJhRbp,spotify:track:1yoMvmasuxZfqHEipJhRbp,https://api.spotify.com/v1/tracks/1yoMvmasuxZfqHEipJhRbp,https://api.spotify.com/v1/audio-analysis/1yoMvmasuxZfqHEipJhRbp,199112,4
Throw It Away,Summer Walker,21DN44aYlSoyfOQcboC0IP,0.645,0.658,0,-8.517,0,0.0653,0.266,1.82e-05,0.128,0.53,139.968,audio_features,21DN44aYlSoyfOQcboC0IP,spotify:track:21DN44aYlSoyfOQcboC0IP,https://api.spotify.com/v1/tracks/21DN44aYlSoyfOQcboC0IP,https://api.spotify.com/v1/audio-analysis/21DN44aYlSoyfOQcboC0IP,151714,4
So Good,Halsey,6kxaaIeowajN7w21PfMLbu,0.576,0.627,3,-4.649,0,0.0449,0.0385,0.0,0.181,0.311,164.998,audio_features,6kxaaIeowajN7w21PfMLbu,spotify:track:6kxaaIeowajN7w21PfMLbu,https://api.spotify.com/v1/tracks/6kxaaIeowajN7w21PfMLbu,https://api.spotify.com/v1/audio-analysis/6kxaaIeowajN7w21PfMLbu,176059,4
Heaven And Hell,Kanye West,2Y40huo5ewaKYxsFintYtF,0.764,0.422,0,-7.265,0,0.119,0.0409,0.0,0.152,0.268,82.986,audio_features,2Y40huo5ewaKYxsFintYtF,spotify:track:2Y40huo5ewaKYxsFintYtF,https://api.spotify.com/v1/tracks/2Y40huo5ewaKYxsFintYtF,https://api.spotify.com/v1/audio-analysis/2Y40huo5ewaKYxsFintYtF,145301,4
2step,Ed Sheeran feat. Lil Baby,2UN0lp72LAusrXi8LLVomt,0.693,0.643,4,-5.867,0,0.0828,0.138,0.0,0.108,0.477,95.055,audio_features,2UN0lp72LAusrXi8LLVomt,spotify:track:2UN0lp72LAusrXi8LLVomt,https://api.spotify.com/v1/tracks/2UN0lp72LAusrXi8LLVomt,https://api.spotify.com/v1/audio-analysis/2UN0lp72LAusrXi8LLVomt,163450,4
Juggernaut,"Tyler, The Creator feat. Lil Uzi Vert ",7z4xW9WY86uH3gd1V9pfCM,0.827,0.571,11,-7.949,1,0.366,0.0195,0.0,0.166,0.62,142.034,audio_features,7z4xW9WY86uH3gd1V9pfCM,spotify:track:7z4xW9WY86uH3gd1V9pfCM,https://api.spotify.com/v1/tracks/7z4xW9WY86uH3gd1V9pfCM,https://api.spotify.com/v1/audio-analysis/7z4xW9WY86uH3gd1V9pfCM,146419,4
Knight Crawler,Trippie Redd ,3fNMgjG8yXaSam46swhz7w,0.679,0.769,0,-3.539,1,0.24,0.0537,0.0,0.309,0.424,130.094,audio_features,3fNMgjG8yXaSam46swhz7w,spotify:track:3fNMgjG8yXaSam46swhz7w,https://api.spotify.com/v1/tracks/3fNMgjG8yXaSam46swhz7w,https://api.spotify.com/v1/audio-analysis/3fNMgjG8yXaSam46swhz7w,177231,4
